"","service_request_id","requested_datetime","neighborhoods_sffind_boundaries","url"
"10076",9519283,"2018-09-10T16:42:15Z","Mission","http://mobile311.sfgov.org/reports/9519283/photos"
"10077",9519570,"2018-09-10T17:17:00Z","Russian Hill","http://mobile311.sfgov.org/reports/9519570/photos"
"10078",9519722,"2018-09-10T17:37:00Z","Mission","http://mobile311.sfgov.org/reports/9519722/photos"
"10079",9519810,"2018-09-10T17:47:00Z","Mission","http://mobile311.sfgov.org/reports/9519810/photos"
"10080",9519851,"2018-09-10T17:52:00Z","Mission","http://mobile311.sfgov.org/reports/9519851/photos"
"10081",9519939,"2018-09-10T18:01:00Z","Russian Hill","http://mobile311.sfgov.org/reports/9519939/photos"
"10082",9520293,"2018-09-10T18:44:00Z","Russian Hill","http://mobile311.sfgov.org/reports/9520293/photos"
"10083",9520311,"2018-09-10T18:45:46Z","Marina","http://mobile311.sfgov.org/reports/9520311/photos"
"10084",9523417,"2018-09-11T07:27:00Z","Castro","http://mobile311.sfgov.org/reports/9523417/photos"
"10085",9523678,"2018-09-11T14:14:00Z","Duboce Triangle","http://mobile311.sfgov.org/reports/9523678/photos"
"10086",9523687,"2018-09-11T14:16:00Z","Duboce Triangle","http://mobile311.sfgov.org/reports/9523687/photos"
"10087",9523826,"2018-09-11T14:44:00Z","Japantown","http://mobile311.sfgov.org/reports/9523826/photos"
"10088",9524248,"2018-09-11T15:54:00Z","Parkside","http://mobile311.sfgov.org/reports/9524248/photos"
"10089",9524253,"2018-09-11T15:55:00Z","Parkside","http://mobile311.sfgov.org/reports/9524253/photos"
"10090",9524706,"2018-09-11T16:51:00Z","Civic Center","http://mobile311.sfgov.org/reports/9524706/photos"
"10091",9524761,"2018-09-11T16:59:00Z","Mint Hill","http://mobile311.sfgov.org/reports/9524761/photos"
"10092",9525577,"2018-09-11T18:37:00Z","South of Market","http://mobile311.sfgov.org/reports/9525577/photos"
"10093",9526021,"2018-09-11T19:45:00Z","Bernal Heights","http://mobile311.sfgov.org/reports/9526021/photos"
"10094",9526827,"2018-09-11T21:40:00Z","Holly Park","http://mobile311.sfgov.org/reports/9526827/photos"
"10095",9527959,"2018-09-12T00:55:00Z","Outer Richmond","http://mobile311.sfgov.org/reports/9527959/photos"
"10096",9529269,"2018-09-12T14:45:00Z","Mission","http://mobile311.sfgov.org/reports/9529269/photos"
"10097",9530013,"2018-09-12T16:30:00Z","Castro","http://mobile311.sfgov.org/reports/9530013/photos"
"10098",9530224,"2018-09-12T16:59:00Z","Mint Hill","http://mobile311.sfgov.org/reports/9530224/photos"
"10099",9530240,"2018-09-12T17:00:00Z","Mint Hill","http://mobile311.sfgov.org/reports/9530240/photos"
"10100",9530406,"2018-09-12T17:21:00Z","South of Market","http://mobile311.sfgov.org/reports/9530406/photos"
"10101",9530572,"2018-09-12T17:45:00Z","Mission Terrace","http://mobile311.sfgov.org/reports/9530572/photos"
"10102",9532325,"2018-09-12T21:58:00Z","Nob Hill","http://mobile311.sfgov.org/reports/9532325/photos"
"10103",9533165,"2018-09-13T00:35:00Z","South of Market","http://mobile311.sfgov.org/reports/9533165/photos"
"10104",9534268,"2018-09-13T14:13:00Z","Hayes Valley","http://mobile311.sfgov.org/reports/9534268/photos"
"10105",9534396,"2018-09-13T14:49:00Z","Outer Sunset","http://mobile311.sfgov.org/reports/9534396/photos"
"10106",9534410,"2018-09-13T14:52:31Z","Outer Sunset","http://mobile311.sfgov.org/reports/9534410/photos"
"10107",9534767,"2018-09-13T15:50:17Z","Silver Terrace","http://mobile311.sfgov.org/reports/9534767/photos"
"10108",9534770,"2018-09-13T15:50:00Z","North Beach","http://mobile311.sfgov.org/reports/9534770/photos"
"10109",9535361,"2018-09-13T17:05:00Z","Bayview","http://mobile311.sfgov.org/reports/9535361/photos"
"10110",9536246,"2018-09-13T19:04:00Z","South of Market","http://mobile311.sfgov.org/reports/9536246/photos"
"10111",9536628,"2018-09-13T20:00:00Z","Pacific Heights","http://mobile311.sfgov.org/reports/9536628/photos"
"10112",9536787,"2018-09-13T20:26:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/9536787/photos"
"10113",9538299,"2018-09-14T01:09:00Z","Lower Haight","http://mobile311.sfgov.org/reports/9538299/photos"
"10114",9539622,"2018-09-14T15:42:00Z","Hayes Valley","http://mobile311.sfgov.org/reports/9539622/photos"
"10115",9539652,"2018-09-14T15:47:00Z","Mission","http://mobile311.sfgov.org/reports/9539652/photos"
"10116",9539654,"2018-09-14T15:47:00Z","Russian Hill","http://mobile311.sfgov.org/reports/9539654/photos"
"10117",9539757,"2018-09-14T16:05:46Z","Merced Heights","http://mobile311.sfgov.org/reports/9539757/photos"
"10118",9540889,"2018-09-14T18:53:00Z","Mission","http://mobile311.sfgov.org/reports/9540889/photos"
"10119",9541369,"2018-09-14T20:01:00Z","Mission Terrace","http://mobile311.sfgov.org/reports/9541369/photos"
"10120",9541400,"2018-09-14T20:08:00Z","Mission Bay","http://mobile311.sfgov.org/reports/9541400/photos"
"10121",9541434,"2018-09-14T20:15:28Z","Marina","http://mobile311.sfgov.org/reports/9541434/photos"
"10122",9541450,"2018-09-14T20:18:08Z","Marina","http://mobile311.sfgov.org/reports/9541450/photos"
"10123",9542388,"2018-09-14T23:01:02Z","Civic Center","http://mobile311.sfgov.org/reports/9542388/photos"
"10124",9542697,"2018-09-15T00:00:45Z","Downtown / Union Square","http://mobile311.sfgov.org/reports/9542697/photos"
"10125",9543457,"2018-09-15T05:03:00Z","Outer Richmond","http://mobile311.sfgov.org/reports/9543457/photos"
"10126",9544358,"2018-09-15T17:18:00Z","Mission","http://mobile311.sfgov.org/reports/9544358/photos"
"10127",9544547,"2018-09-15T17:56:44Z","Castro","http://mobile311.sfgov.org/reports/9544547/photos"
"10128",9544760,"2018-09-15T18:54:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/9544760/photos"
"10129",9544965,"2018-09-15T19:52:00Z","Nob Hill","http://mobile311.sfgov.org/reports/9544965/photos"
"10130",9545705,"2018-09-15T23:24:32Z","Mission","http://mobile311.sfgov.org/reports/9545705/photos"
"10131",9545925,"2018-09-16T00:32:46Z","Visitacion Valley","http://mobile311.sfgov.org/reports/9545925/photos"
"10132",9546253,"2018-09-16T02:25:44Z","Mission","http://mobile311.sfgov.org/reports/9546253/photos"
"10133",9546432,"2018-09-16T03:27:00Z","Nob Hill","http://mobile311.sfgov.org/reports/9546432/photos"
"10134",9547117,"2018-09-16T15:40:37Z","Mission Dolores","http://mobile311.sfgov.org/reports/9547117/photos"
"10135",9547257,"2018-09-16T16:29:00Z","Mission","http://mobile311.sfgov.org/reports/9547257/photos"
"10136",9547308,"2018-09-16T16:41:00Z","Mission","http://mobile311.sfgov.org/reports/9547308/photos"
"10137",9547328,"2018-09-16T16:44:00Z","Mission","http://mobile311.sfgov.org/reports/9547328/photos"
"10138",9547485,"2018-09-16T17:15:00Z","Parkside","http://mobile311.sfgov.org/reports/9547485/photos"
"10139",9547980,"2018-09-16T19:29:21Z","Castro","http://mobile311.sfgov.org/reports/9547980/photos"
"10140",9548138,"2018-09-16T20:15:47Z","South of Market","http://mobile311.sfgov.org/reports/9548138/photos"
"10141",9548183,"2018-09-16T20:26:00Z","South of Market","http://mobile311.sfgov.org/reports/9548183/photos"
"10142",9548257,"2018-09-16T20:45:00Z","Hayes Valley","http://mobile311.sfgov.org/reports/9548257/photos"
"10143",9548361,"2018-09-16T21:20:00Z","Cow Hollow","http://mobile311.sfgov.org/reports/9548361/photos"
"10144",9549087,"2018-09-17T01:20:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/9549087/photos"
"10145",9550484,"2018-09-17T15:52:00Z","Western Addition","http://mobile311.sfgov.org/reports/9550484/photos"
"10146",9551196,"2018-09-17T17:13:00Z","Excelsior","http://mobile311.sfgov.org/reports/9551196/photos"
"10147",9551554,"2018-09-17T17:57:00Z","Inner Sunset","http://mobile311.sfgov.org/reports/9551554/photos"
"10148",9551573,"2018-09-17T18:00:00Z","Bret Harte","http://mobile311.sfgov.org/reports/9551573/photos"
"10149",9551601,"2018-09-17T18:04:00Z","Mission","http://mobile311.sfgov.org/reports/9551601/photos"
"10150",9552524,"2018-09-17T20:03:00Z","Mission","http://mobile311.sfgov.org/reports/9552524/photos"
"10151",9552756,"2018-09-17T20:38:00Z","Mission","http://mobile311.sfgov.org/reports/9552756/photos"
"10152",9553005,"2018-09-17T21:15:09Z","Mission","http://mobile311.sfgov.org/reports/9553005/photos"
"10153",9555162,"2018-09-18T14:01:00Z","Mission","http://mobile311.sfgov.org/reports/9555162/photos"
"10154",9556147,"2018-09-18T16:48:00Z","South of Market","http://mobile311.sfgov.org/reports/9556147/photos"
"10155",9556520,"2018-09-18T17:38:00Z","Civic Center","http://mobile311.sfgov.org/reports/9556520/photos"
"10156",9556748,"2018-09-18T18:07:00Z","Lower Pacific Heights","http://mobile311.sfgov.org/reports/9556748/photos"
"10157",9557677,"2018-09-18T20:32:00Z","Civic Center","http://mobile311.sfgov.org/reports/9557677/photos"
"10158",9557948,"2018-09-18T21:04:00Z","Tenderloin","http://mobile311.sfgov.org/reports/9557948/photos"
"10159",9558099,"2018-09-18T21:28:00Z","Russian Hill","http://mobile311.sfgov.org/reports/9558099/photos"
"10160",9558325,"2018-09-18T22:07:00Z","Inner Richmond","http://mobile311.sfgov.org/reports/9558325/photos"
"10161",9558744,"2018-09-18T23:23:00Z","Nob Hill","http://mobile311.sfgov.org/reports/9558744/photos"
"10162",9559299,"2018-09-19T01:51:00Z","Downtown / Union Square","http://mobile311.sfgov.org/reports/9559299/photos"
"10163",9559310,"2018-09-19T01:56:00Z","Panhandle","http://mobile311.sfgov.org/reports/9559310/photos"
"10164",9559738,"2018-09-19T05:05:00Z","Noe Valley","http://mobile311.sfgov.org/reports/9559738/photos"
"10165",9560310,"2018-09-19T14:49:10Z","Mission","http://mobile311.sfgov.org/reports/9560310/photos"
"10166",9560540,"2018-09-19T15:32:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/9560540/photos"
"10167",9560552,"2018-09-19T15:33:40Z","Mission Dolores","http://mobile311.sfgov.org/reports/9560552/photos"
"10168",9560588,"2018-09-19T15:38:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/9560588/photos"
"10169",9561094,"2018-09-19T16:51:00Z","Anza Vista","http://mobile311.sfgov.org/reports/9561094/photos"
"10170",9561535,"2018-09-19T17:57:00Z","Holly Park","https://twitter.com/CHNA_311/status/1042465523689127936/photo/1"
"10171",9561579,"2018-09-19T18:02:55Z","South of Market","http://mobile311.sfgov.org/reports/9561579/photos"
"10172",9561908,"2018-09-19T18:51:06Z","Cayuga","http://mobile311.sfgov.org/reports/9561908/photos"
"10173",9562157,"2018-09-19T19:33:00Z","Mission","http://mobile311.sfgov.org/reports/9562157/photos"
"10174",9562171,"2018-09-19T19:34:00Z","Mission","http://mobile311.sfgov.org/reports/9562171/photos"
"10175",9562475,"2018-09-19T20:20:20Z","North Beach","http://mobile311.sfgov.org/reports/9562475/photos"
"10176",9563534,"2018-09-19T23:26:00Z","Chinatown","http://mobile311.sfgov.org/reports/9563534/photos"
"10177",9563563,"2018-09-19T23:33:00Z","South of Market","http://mobile311.sfgov.org/reports/9563563/photos"
"10178",9564015,"2018-09-20T01:21:00Z","Mission","http://mobile311.sfgov.org/reports/9564015/photos"
"10179",9564039,"2018-09-20T01:25:00Z","Cathedral Hill","http://mobile311.sfgov.org/reports/9564039/photos"
"10180",9565491,"2018-09-20T15:35:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/9565491/photos"
"10181",9565495,"2018-09-20T15:35:00Z","Bayview","http://mobile311.sfgov.org/reports/9565495/photos"
"10182",9565832,"2018-09-20T16:22:00Z","Central Waterfront","http://mobile311.sfgov.org/reports/9565832/photos"
"10183",9566386,"2018-09-20T17:44:00Z","Mission","http://mobile311.sfgov.org/reports/9566386/photos"
"10184",9566705,"2018-09-20T18:32:00Z","Mission","http://mobile311.sfgov.org/reports/9566705/photos"
"10185",9567069,"2018-09-20T19:37:48Z","Inner Richmond","http://mobile311.sfgov.org/reports/9567069/photos"
"10186",9568438,"2018-09-21T00:00:00Z","Outer Sunset","http://mobile311.sfgov.org/reports/9568438/photos"
"10187",9569672,"2018-09-21T13:38:03Z","Polk Gulch","http://mobile311.sfgov.org/reports/9569672/photos"
"10188",9569739,"2018-09-21T14:10:00Z","Bayview","http://mobile311.sfgov.org/reports/9569739/photos"
"10189",9569834,"2018-09-21T14:37:00Z","South of Market","http://mobile311.sfgov.org/reports/9569834/photos"
"10190",9569940,"2018-09-21T15:04:00Z","South of Market","http://mobile311.sfgov.org/reports/9569940/photos"
"10191",9570011,"2018-09-21T15:19:00Z","North Beach","http://mobile311.sfgov.org/reports/9570011/photos"
"10192",9570187,"2018-09-21T15:46:42Z","Ingleside","http://mobile311.sfgov.org/reports/9570187/photos"
"10193",9570376,"2018-09-21T16:16:00Z","Mint Hill","http://mobile311.sfgov.org/reports/9570376/photos"
"10194",9570639,"2018-09-21T16:55:00Z","South of Market","http://mobile311.sfgov.org/reports/9570639/photos"
"10195",9570743,"2018-09-21T17:13:00Z","Bayview","http://mobile311.sfgov.org/reports/9570743/photos"
"10196",9570779,"2018-09-21T17:20:00Z","Chinatown","http://mobile311.sfgov.org/reports/9570779/photos"
"10197",9570909,"2018-09-21T17:39:00Z","Lake Street","http://mobile311.sfgov.org/reports/9570909/photos"
"10198",9571338,"2018-09-21T18:58:00Z","Golden Gate Park","http://mobile311.sfgov.org/reports/9571338/photos"
"10199",9571426,"2018-09-21T19:13:22Z","Lower Nob Hill","http://mobile311.sfgov.org/reports/9571426/photos"
"10200",9571776,"2018-09-21T20:23:00Z","Tenderloin","http://mobile311.sfgov.org/reports/9571776/photos"
"10201",9572189,"2018-09-21T21:33:00Z","Mission","http://mobile311.sfgov.org/reports/9572189/photos"
"10202",9573176,"2018-09-22T01:06:06Z","Cole Valley","http://mobile311.sfgov.org/reports/9573176/photos"
"10203",9573569,"2018-09-22T03:37:00Z","Western Addition","http://mobile311.sfgov.org/reports/9573569/photos"
"10204",9573700,"2018-09-22T04:35:00Z","Mission","http://mobile311.sfgov.org/reports/9573700/photos"
"10205",9574227,"2018-09-22T15:09:00Z","Polk Gulch","http://mobile311.sfgov.org/reports/9574227/photos"
"10206",9574367,"2018-09-22T15:52:00Z","Dolores Heights","http://mobile311.sfgov.org/reports/9574367/photos"
"10207",9574373,"2018-09-22T15:53:00Z","Outer Richmond","http://mobile311.sfgov.org/reports/9574373/photos"
"10208",9574449,"2018-09-22T16:09:00Z","Potrero Hill","http://mobile311.sfgov.org/reports/9574449/photos"
"10209",9574458,"2018-09-22T16:10:00Z","North Beach","http://mobile311.sfgov.org/reports/9574458/photos"
"10210",9574494,"2018-09-22T16:19:00Z","Mission","http://mobile311.sfgov.org/reports/9574494/photos"
"10211",9575413,"2018-09-22T19:50:00Z","Crocker Amazon","http://mobile311.sfgov.org/reports/9575413/photos"
"10212",9575458,"2018-09-22T19:57:00Z","Potrero Hill","http://mobile311.sfgov.org/reports/9575458/photos"
"10213",9575474,"2018-09-22T20:00:00Z","Potrero Hill","http://mobile311.sfgov.org/reports/9575474/photos"
"10214",9575817,"2018-09-22T21:09:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/9575817/photos"
"10215",9577651,"2018-09-23T16:21:00Z","Cole Valley","http://mobile311.sfgov.org/reports/9577651/photos"
"10216",9579250,"2018-09-24T01:43:00Z","Cathedral Hill","http://mobile311.sfgov.org/reports/9579250/photos"
"10217",9579251,"2018-09-24T01:43:00Z","Union Street","http://mobile311.sfgov.org/reports/9579251/photos"
"10218",9580442,"2018-09-24T15:47:00Z","Cole Valley","http://mobile311.sfgov.org/reports/9580442/photos"
"10219",9580575,"2018-09-24T16:05:23Z","North Beach","http://mobile311.sfgov.org/reports/9580575/photos"
"10220",9580906,"2018-09-24T16:44:00Z","Produce Market","http://mobile311.sfgov.org/reports/9580906/photos"
"10221",9581078,"2018-09-24T17:03:00Z","South of Market","http://mobile311.sfgov.org/reports/9581078/photos"
"10222",9581517,"2018-09-24T17:59:00Z","Fairmount","http://mobile311.sfgov.org/reports/9581517/photos"
"10223",9581984,"2018-09-24T18:57:00Z","Mission","http://mobile311.sfgov.org/reports/9581984/photos"
"10224",9584489,"2018-09-25T03:23:00Z","Chinatown","http://mobile311.sfgov.org/reports/9584489/photos"
"10225",9585169,"2018-09-25T14:45:45Z","Lower Nob Hill","http://mobile311.sfgov.org/reports/9585169/photos"
"10226",9585387,"2018-09-25T15:22:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/9585387/photos"
"10227",9585685,"2018-09-25T16:09:00Z","North Beach","http://mobile311.sfgov.org/reports/9585685/photos"
"10228",9586219,"2018-09-25T17:23:00Z","Mission","http://mobile311.sfgov.org/reports/9586219/photos"
"10229",9586830,"2018-09-25T18:58:00Z","Mission","http://mobile311.sfgov.org/reports/9586830/photos"
"10230",9586855,"2018-09-25T19:02:00Z","Potrero Hill","http://mobile311.sfgov.org/reports/9586855/photos"
"10231",9587452,"2018-09-25T20:31:51Z","Mission","http://mobile311.sfgov.org/reports/9587452/photos"
"10232",9588427,"2018-09-25T23:25:00Z","Northern Waterfront","http://mobile311.sfgov.org/reports/9588427/photos"
"10233",9589150,"2018-09-26T02:07:00Z","Potrero Hill","http://mobile311.sfgov.org/reports/9589150/photos"
"10234",9589675,"2018-09-26T11:43:00Z","Produce Market","http://mobile311.sfgov.org/reports/9589675/photos"
"10235",9589709,"2018-09-26T12:43:49Z","Outer Sunset","http://mobile311.sfgov.org/reports/9589709/photos"
"10236",9589811,"2018-09-26T14:04:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/9589811/photos"
"10237",9589824,"2018-09-26T14:12:00Z","Duboce Triangle","http://mobile311.sfgov.org/reports/9589824/photos"
"10238",9589897,"2018-09-26T14:27:00Z","Inner Richmond","http://mobile311.sfgov.org/reports/9589897/photos"
"10239",9590011,"2018-09-26T14:47:58Z","Golden Gate Park","http://mobile311.sfgov.org/reports/9590011/photos"
"10240",9591695,"2018-09-26T19:05:49Z","Chinatown","http://mobile311.sfgov.org/reports/9591695/photos"
"10241",9592165,"2018-09-26T20:15:00Z","Mission","http://mobile311.sfgov.org/reports/9592165/photos"
"10242",9592519,"2018-09-26T21:20:00Z","Mission","http://mobile311.sfgov.org/reports/9592519/photos"
"10243",9592811,"2018-09-26T22:14:00Z","Chinatown","http://mobile311.sfgov.org/reports/9592811/photos"
"10244",9593236,"2018-09-26T23:27:22Z","Portola","http://mobile311.sfgov.org/reports/9593236/photos"
"10245",9594562,"2018-09-27T13:29:00Z","Mission","http://mobile311.sfgov.org/reports/9594562/photos"
"10246",9594731,"2018-09-27T14:33:00Z","Fisherman's Wharf","http://mobile311.sfgov.org/reports/9594731/photos"
"10247",9594761,"2018-09-27T14:44:00Z","Lower Haight","http://mobile311.sfgov.org/reports/9594761/photos"
"10248",9594987,"2018-09-27T15:27:24Z","South of Market","http://mobile311.sfgov.org/reports/9594987/photos"
"10249",9595115,"2018-09-27T15:48:00Z","Mission","http://mobile311.sfgov.org/reports/9595115/photos"
"10250",9597536,"2018-09-27T23:02:00Z","Rincon Hill","http://mobile311.sfgov.org/reports/9597536/photos"
"10251",9598617,"2018-09-28T05:37:00Z","South of Market","http://mobile311.sfgov.org/reports/9598617/photos"
"10252",9599092,"2018-09-28T14:57:00Z","North Beach","http://mobile311.sfgov.org/reports/9599092/photos"
"10253",9599192,"2018-09-28T15:19:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/9599192/photos"
"10254",9599211,"2018-09-28T15:23:00Z","Duboce Triangle","http://mobile311.sfgov.org/reports/9599211/photos"
"10255",9599901,"2018-09-28T17:08:00Z","Mission","http://mobile311.sfgov.org/reports/9599901/photos"
"10256",9600341,"2018-09-28T18:27:58Z","Financial District","http://mobile311.sfgov.org/reports/9600341/photos"
"10257",9601450,"2018-09-28T21:22:00Z","Mission","http://mobile311.sfgov.org/reports/9601450/photos"
"10258",9603442,"2018-09-29T15:13:00Z","Mint Hill","http://mobile311.sfgov.org/reports/9603442/photos"
"10259",9604366,"2018-09-29T19:13:00Z","Noe Valley","http://mobile311.sfgov.org/reports/9604366/photos"
"10260",9606426,"2018-09-30T14:36:00Z","Mission","http://mobile311.sfgov.org/reports/9606426/photos"
"10261",9606455,"2018-09-30T14:46:00Z","Mission","http://mobile311.sfgov.org/reports/9606455/photos"
"10262",9606503,"2018-09-30T15:00:00Z","Dolores Heights","http://mobile311.sfgov.org/reports/9606503/photos"
"10263",9607157,"2018-09-30T17:59:38Z","Bernal Heights","http://mobile311.sfgov.org/reports/9607157/photos"
"10264",9607441,"2018-09-30T19:18:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/9607441/photos"
"10265",9607505,"2018-09-30T19:40:00Z","Mission","http://mobile311.sfgov.org/reports/9607505/photos"
"10266",9607971,"2018-09-30T22:00:00Z","Cole Valley","http://mobile311.sfgov.org/reports/9607971/photos"
"10267",9608543,"2018-10-01T01:01:00Z","Mission","http://mobile311.sfgov.org/reports/9608543/photos"
"10268",9608996,"2018-10-01T05:00:00Z","Lower Nob Hill","http://mobile311.sfgov.org/reports/9608996/photos"
"10269",9609103,"2018-10-01T06:21:22Z","Downtown / Union Square","http://mobile311.sfgov.org/reports/9609103/photos"
"10270",9609732,"2018-10-01T15:10:00Z","Mission","http://mobile311.sfgov.org/reports/9609732/photos"
"10271",9609755,"2018-10-01T15:12:00Z","Mission","http://mobile311.sfgov.org/reports/9609755/photos"
"10272",9610138,"2018-10-01T16:00:00Z","Chinatown","http://mobile311.sfgov.org/reports/9610138/photos"
"10273",9610557,"2018-10-01T16:54:00Z","Castro","http://mobile311.sfgov.org/reports/9610557/photos"
"10274",9612047,"2018-10-01T20:09:00Z","South of Market","http://mobile311.sfgov.org/reports/9612047/photos"
"10275",9612296,"2018-10-01T20:42:16Z","South of Market","http://mobile311.sfgov.org/reports/9612296/photos"
"10276",9612652,"2018-10-01T21:35:00Z","Cathedral Hill","http://mobile311.sfgov.org/reports/9612652/photos"
"10277",9614342,"2018-10-02T03:30:16Z","South of Market","http://mobile311.sfgov.org/reports/9614342/photos"
"10278",10647119,"2019-03-26T15:50:00Z","Lower Haight","http://mobile311.sfgov.org/reports/10647119/photos"
"10279",10657225,"2019-03-28T18:35:00Z","Hayes Valley","http://mobile311.sfgov.org/reports/10657225/photos"
"10280",10659721,"2019-03-29T14:28:00Z","Civic Center","http://mobile311.sfgov.org/reports/10659721/photos"
"10281",10660012,"2019-03-29T15:40:00Z","Lower Nob Hill","http://mobile311.sfgov.org/reports/10660012/photos"
"10282",10660110,"2019-03-29T15:51:00Z","Central Waterfront","http://mobile311.sfgov.org/reports/10660110/photos"
"10283",10660149,"2019-03-29T15:56:00Z","Inner Sunset","http://mobile311.sfgov.org/reports/10660149/photos"
"10284",10850761,"2019-05-12T16:12:00Z","Bayview","http://mobile311.sfgov.org/reports/10850761/photos"
"10285",10850778,"2019-05-12T16:16:00Z","Bayview","http://mobile311.sfgov.org/reports/10850778/photos"
"10286",10661797,"2019-03-29T20:24:00Z","Mission","http://mobile311.sfgov.org/reports/10661797/photos"
"10287",10850994,"2019-05-12T17:10:00Z","Downtown / Union Square","http://mobile311.sfgov.org/reports/10850994/photos"
"10288",10663073,"2019-03-30T01:30:00Z","Mission Terrace","http://mobile311.sfgov.org/reports/10663073/photos"
"10289",10851296,"2019-05-12T18:46:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/10851296/photos"
"10290",10851309,"2019-05-12T18:48:00Z","Nob Hill","http://mobile311.sfgov.org/reports/10851309/photos"
"10291",10851436,"2019-05-12T19:25:58Z","Dolores Heights","http://mobile311.sfgov.org/reports/10851436/photos"
"10292",10852741,"2019-05-13T02:40:00Z","Haight Ashbury","http://mobile311.sfgov.org/reports/10852741/photos"
"10293",10852745,"2019-05-13T02:42:00Z","Haight Ashbury","http://mobile311.sfgov.org/reports/10852745/photos"
"10294",10854052,"2019-05-13T16:09:16Z","Civic Center","http://mobile311.sfgov.org/reports/10854052/photos"
"10295",10855138,"2019-05-13T18:13:00Z","Visitacion Valley","http://mobile311.sfgov.org/reports/10855138/photos"
"10296",10855522,"2019-05-13T18:59:28Z","Bret Harte","http://mobile311.sfgov.org/reports/10855522/photos"
"10297",10856459,"2019-05-13T21:14:00Z","Buena Vista","http://mobile311.sfgov.org/reports/10856459/photos"
"10298",10857126,"2019-05-13T22:59:00Z","South of Market","http://mobile311.sfgov.org/reports/10857126/photos"
"10299",10857425,"2019-05-13T23:45:00Z","Fisherman's Wharf","http://mobile311.sfgov.org/reports/10857425/photos"
"10300",10858243,"2019-05-14T03:39:00Z","Haight Ashbury","http://mobile311.sfgov.org/reports/10858243/photos"
"10301",8574680,"2018-01-31T18:33:00Z","South of Market","http://mobile311.sfgov.org/reports/8574680/photos"
"10302",8735207,"2018-03-12T20:11:00Z","Cathedral Hill","http://mobile311.sfgov.org/reports/8735207/photos"
"10303",8797274,"2018-03-28T15:15:00Z","Russian Hill","http://mobile311.sfgov.org/reports/8797274/photos"
"10304",10858842,"2019-05-14T14:29:00Z","Russian Hill","http://mobile311.sfgov.org/reports/10858842/photos"
"10305",8805784,"2018-03-30T02:26:00Z","Cathedral Hill","http://mobile311.sfgov.org/reports/8805784/photos"
"10306",10859075,"2019-05-14T15:17:00Z","Duboce Triangle","http://mobile311.sfgov.org/reports/10859075/photos"
"10307",8811566,"2018-03-31T18:30:00Z","Northern Waterfront","http://mobile311.sfgov.org/reports/8811566/photos"
"10308",8811709,"2018-03-31T19:03:00Z","Marina","http://mobile311.sfgov.org/reports/8811709/photos"
"10309",8811954,"2018-03-31T20:08:00Z","South of Market","http://mobile311.sfgov.org/reports/8811954/photos"
"10310",8812786,"2018-04-01T00:30:00Z","Bernal Heights","http://mobile311.sfgov.org/reports/8812786/photos"
"10311",8813603,"2018-04-01T14:13:00Z","Marina","http://mobile311.sfgov.org/reports/8813603/photos"
"10312",10860815,"2019-05-14T19:36:00Z","Downtown / Union Square","http://mobile311.sfgov.org/reports/10860815/photos"
"10313",10862433,"2019-05-15T00:04:08Z","Excelsior","http://mobile311.sfgov.org/reports/10862433/photos"
"10314",10862438,"2019-05-15T00:04:15Z","Excelsior","http://mobile311.sfgov.org/reports/10862438/photos"
"10315",10862457,"2019-05-15T00:11:12Z","Excelsior","http://mobile311.sfgov.org/reports/10862457/photos"
"10316",10862469,"2019-05-15T00:14:00Z","Excelsior","http://mobile311.sfgov.org/reports/10862469/photos"
"10317",8814734,"2018-04-01T21:15:00Z","Nob Hill","http://mobile311.sfgov.org/reports/8814734/photos"
"10318",8816220,"2018-04-02T14:06:26Z","Golden Gate Park","http://mobile311.sfgov.org/reports/8816220/photos"
"10319",8816392,"2018-04-02T14:50:00Z","Mission","http://mobile311.sfgov.org/reports/8816392/photos"
"10320",8816485,"2018-04-02T15:08:00Z","Mission Terrace","http://mobile311.sfgov.org/reports/8816485/photos"
"10321",8816776,"2018-04-02T15:46:00Z","Haight Ashbury","http://mobile311.sfgov.org/reports/8816776/photos"
"10322",8817212,"2018-04-02T16:44:00Z","South of Market","http://mobile311.sfgov.org/reports/8817212/photos"
"10323",8817440,"2018-04-02T17:15:00Z","Financial District","http://mobile311.sfgov.org/reports/8817440/photos"
"10324",8819090,"2018-04-02T21:07:00Z","Haight Ashbury","http://mobile311.sfgov.org/reports/8819090/photos"
"10325",8819672,"2018-04-02T22:36:00Z","Mission","http://mobile311.sfgov.org/reports/8819672/photos"
"10326",8820500,"2018-04-03T01:39:00Z","Dolores Heights","http://mobile311.sfgov.org/reports/8820500/photos"
